date,time,open,high,low,close,volume
2025-11-07,20251107150000,12.86,13.28,12.78,13.2,30689183.0
2025-11-10,20251110150000,13.2,13.32,13.05,13.21,19713300.0
2025-11-11,20251111150000,13.27,13.42,13.15,13.2,20772682.0
2025-11-12,20251112150000,13.25,13.32,13.0,13.25,22251423.0
2025-11-13,20251113150000,13.2,13.2,13.0,13.08,24733692.0
2025-11-14,20251114150000,13.03,13.99,12.94,13.62,57831262.0
2025-11-17,20251117150000,13.51,13.55,13.3,13.51,34016880.0
2025-11-18,20251118150000,13.43,13.45,13.17,13.24,24358406.0
2025-11-19,20251119150000,13.21,13.3,12.78,12.99,25383175.0
2025-11-20,20251120150000,13.05,13.07,12.78,12.89,16411214.0
2025-11-21,20251121150000,12.88,12.88,12.34,12.41,22420340.0
2025-11-24,20251124150000,12.52,13.06,12.48,12.97,25837991.0
2025-11-25,20251125150000,12.99,13.54,12.95,13.32,37807469.0
2025-11-26,20251126150000,13.36,13.64,13.28,13.38,30149046.0
2025-11-27,20251127150000,13.4,13.64,13.28,13.44,27084422.0
2025-11-28,20251128150000,13.37,13.77,13.37,13.73,33430722.0
2025-12-01,20251201150000,13.75,13.87,13.63,13.8,30829507.0
2025-12-02,20251202150000,13.74,13.77,13.57,13.59,24136042.0
2025-12-03,20251203150000,13.52,13.58,13.19,13.38,21991349.0
2025-12-04,20251204150000,13.38,13.53,13.27,13.41,18150377.0
2025-12-05,20251205150000,13.46,13.54,13.22,13.45,17196243.0
2025-12-08,20251208150000,13.5,14.05,13.48,13.9,39946226.0
2025-12-09,20251209150000,13.8,14.04,13.68,13.72,23020194.0
2025-12-10,20251210150000,13.74,13.88,13.59,13.84,21821208.0
2025-12-11,20251211150000,13.84,15.22,13.72,14.63,91105799.0
2025-12-12,20251212150000,14.99,16.09,14.88,16.09,35591130.0
