date,time,open,high,low,close,volume
2025-11-05,20251105150000,397.0,404.89,394.0,396.83,5477177.0
2025-11-06,20251106150000,399.0,413.57,399.0,411.0,7733088.0
2025-11-07,20251107150000,407.6,420.0,406.7,413.75,7452835.0
2025-11-10,20251110150000,413.75,427.0,410.64,415.69,9199144.0
2025-11-11,20251111150000,417.6,424.47,414.55,415.5,6690256.0
2025-11-12,20251112150000,412.06,420.0,406.52,413.15,6277138.0
2025-11-13,20251113150000,413.29,418.54,407.29,413.67,5318775.0
2025-11-14,20251114150000,409.0,413.26,403.67,407.5,4845278.0
2025-11-17,20251117150000,406.94,415.0,400.66,400.68,5693070.0
2025-11-18,20251118150000,399.9,435.0,398.6,423.4,15445202.0
2025-11-19,20251119150000,422.0,427.9,418.0,419.29,5630471.0
2025-11-20,20251120150000,424.0,425.0,404.18,405.0,7313587.0
2025-11-21,20251121150000,395.26,400.92,386.62,386.86,9881130.0
2025-11-24,20251124150000,389.85,423.0,389.85,416.24,15576292.0
2025-11-25,20251125150000,422.0,424.29,415.2,418.0,6160456.0
2025-11-26,20251126150000,420.01,426.29,415.38,421.71,5803919.0
2025-11-27,20251127150000,422.88,432.88,418.88,422.0,6414606.0
2025-11-28,20251128150000,418.99,434.5,417.0,427.9,7729096.0
2025-12-01,20251201150000,427.92,447.0,423.4,446.46,8487918.0
2025-12-02,20251202150000,442.58,444.98,430.0,433.28,6522444.0
2025-12-03,20251203150000,432.09,441.6,432.01,433.85,4033749.0
2025-12-04,20251204150000,428.67,456.2,424.93,449.79,7998882.0
2025-12-05,20251205150000,445.99,455.7,445.98,450.5,6150632.0
2025-12-08,20251208150000,450.1,467.56,443.86,463.0,8275217.0
2025-12-09,20251209150000,461.0,466.0,453.35,457.46,6163766.0
2025-12-10,20251210150000,456.86,459.99,449.63,458.53,4788973.0
2025-12-11,20251211150000,459.53,460.9,452.16,453.1,5348544.0
2025-12-12,20251212150000,454.1,462.67,441.72,455.1,7989815.0
